order_item_id,order_id,product_id,quantity,price,subtotal
5966,2404,39,2,284.11,568.22
5967,2404,42,1,408.3,408.3
5968,2405,13,3,30.46,91.38
5969,2405,80,3,451.49,1354.47
5970,2406,93,3,341.85,1025.55
5971,2406,24,1,78.21,78.21
5972,2406,61,4,359.64,1438.56
5973,2407,68,1,32.27,32.27
5974,2408,73,3,387.14,1161.42
5975,2408,45,2,234.82,469.64
5976,2408,22,1,59.15,59.15
5977,2408,47,4,45.16,180.64
5978,2409,80,1,451.49,451.49
5979,2410,49,1,495.64,495.64
5980,2410,4,3,118.42,355.26
5981,2410,41,5,41.31,206.55
5982,2411,25,1,175.52,175.52
5983,2412,85,2,492.59,985.18
5984,2412,43,5,22.62,113.1
5985,2412,7,3,205.07,615.21
5986,2412,99,1,494.94,494.94
5987,2413,40,4,390.15,1560.6
5988,2413,20,5,86.94,434.7
5989,2413,67,1,401.38,401.38
5990,2414,68,5,32.27,161.35
5991,2414,22,5,59.15,295.75
5992,2414,84,2,367.52,735.04
5993,2414,22,1,59.15,59.15
5994,2415,24,3,78.21,234.63
5995,2415,35,5,410.32,2051.6
5996,2415,9,4,78.57,314.28
5997,2415,75,5,385.83,1929.15
5998,2416,91,2,261.31,522.62
5999,2417,82,2,369.1,738.2
6000,2417,11,2,453.8,907.6
6001,2418,81,3,35.95,107.85
6002,2419,92,1,332.79,332.79
6003,2419,21,1,397.21,397.21
6004,2419,59,3,355.95,1067.85
6005,2419,93,4,341.85,1367.4
6006,2420,50,4,497.89,1991.56
6007,2420,94,1,241.54,241.54
6008,2421,41,2,41.31,82.62
6009,2421,85,5,492.59,2462.95
6010,2421,76,4,426.76,1707.04
6011,2422,60,5,158.81,794.05
6012,2423,55,3,329.8,989.4
6013,2423,16,5,472.23,2361.15
6014,2423,90,3,214.08,642.24
6015,2424,25,5,175.52,877.6
6016,2424,66,3,379.64,1138.92
6017,2424,26,1,182.69,182.69
6018,2424,92,3,332.79,998.37
6019,2425,79,4,141.3,565.2
6020,2426,36,4,50.25,201.0
6021,2426,38,4,317.16,1268.64
6022,2427,78,5,270.01,1350.05
6023,2427,88,3,434.27,1302.81
6024,2428,43,2,22.62,45.24
6025,2428,32,1,108.18,108.18
6026,2429,42,1,408.3,408.3
6027,2429,48,3,424.68,1274.04
6028,2429,56,3,189.05,567.15
6029,2429,97,2,384.42,768.84
6030,2430,29,1,225.18,225.18
6031,2430,15,1,53.94,53.94
6032,2430,55,1,329.8,329.8
6033,2431,74,5,400.73,2003.65
6034,2432,64,2,142.89,285.78
6035,2432,86,5,397.74,1988.7
6036,2433,26,5,182.69,913.45
6037,2433,96,4,305.97,1223.88
6038,2433,62,5,466.1,2330.5
6039,2434,18,2,45.04,90.08
6040,2435,98,5,173.14,865.7
6041,2435,4,2,118.42,236.84
6042,2436,33,2,384.16,768.32
6043,2436,20,3,86.94,260.82
6044,2437,21,1,397.21,397.21
6045,2437,7,3,205.07,615.21
6046,2438,15,2,53.94,107.88
6047,2439,43,2,22.62,45.24
6048,2440,50,4,497.89,1991.56
6049,2440,48,4,424.68,1698.72
6050,2440,94,1,241.54,241.54
6051,2441,91,2,261.31,522.62
6052,2442,94,1,241.54,241.54
6053,2442,3,2,372.18,744.36
6054,2442,22,4,59.15,236.6
6055,2443,80,1,451.49,451.49
6056,2443,92,3,332.79,998.37
6057,2443,22,4,59.15,236.6
6058,2443,75,1,385.83,385.83
6059,2444,49,4,495.64,1982.56
6060,2444,54,2,118.02,236.04
6061,2444,15,2,53.94,107.88
6062,2445,64,1,142.89,142.89
6063,2445,52,3,111.57,334.71
6064,2445,2,3,152.12,456.36
6065,2445,67,4,401.38,1605.52
6066,2446,55,2,329.8,659.6
6067,2447,81,1,35.95,35.95
6068,2447,40,2,390.15,780.3
6069,2448,40,5,390.15,1950.75
6070,2448,79,5,141.3,706.5
6071,2449,23,3,226.38,679.14
6072,2450,39,1,284.11,284.11
6073,2450,39,2,284.11,568.22
6074,2450,17,3,339.84,1019.52
6075,2451,74,5,400.73,2003.65
6076,2452,76,2,426.76,853.52
6077,2452,60,5,158.81,794.05
6078,2453,40,1,390.15,390.15
6079,2454,29,3,225.18,675.54
6080,2454,84,2,367.52,735.04
6081,2454,63,4,94.39,377.56
6082,2454,34,1,134.4,134.4
6083,2455,44,4,46.58,186.32
6084,2455,86,3,397.74,1193.22
6085,2455,42,3,408.3,1224.9
6086,2456,16,4,472.23,1888.92
6087,2457,84,4,367.52,1470.08
6088,2458,57,1,225.85,225.85
6089,2458,65,4,127.37,509.48
6090,2459,59,3,355.95,1067.85
6091,2459,48,4,424.68,1698.72
6092,2460,79,5,141.3,706.5
6093,2460,77,4,128.87,515.48
6094,2460,5,1,79.43,79.43
6095,2461,57,4,225.85,903.4
6096,2461,52,5,111.57,557.85
6097,2461,28,4,242.71,970.84
6098,2462,30,2,357.25,714.5
6099,2462,9,2,78.57,157.14
6100,2462,99,2,494.94,989.88
6101,2462,84,4,367.52,1470.08
6102,2463,71,3,374.06,1122.18
6103,2463,2,4,152.12,608.48
6104,2463,60,3,158.81,476.43
6105,2464,11,1,453.8,453.8
6106,2464,68,5,32.27,161.35
6107,2464,73,2,387.14,774.28
6108,2464,5,1,79.43,79.43
6109,2465,38,5,317.16,1585.8
6110,2465,49,2,495.64,991.28
6111,2466,66,4,379.64,1518.56
6112,2466,45,1,234.82,234.82
6113,2467,28,5,242.71,1213.55
6114,2467,86,4,397.74,1590.96
6115,2467,69,1,57.06,57.06
6116,2468,76,1,426.76,426.76
6117,2468,49,4,495.64,1982.56
6118,2468,67,1,401.38,401.38
6119,2468,94,5,241.54,1207.7
6120,2469,93,5,341.85,1709.25
6121,2469,11,3,453.8,1361.4
6122,2469,86,4,397.74,1590.96
6123,2470,75,1,385.83,385.83
6124,2470,6,3,142.79,428.37
6125,2470,9,4,78.57,314.28
6126,2471,93,5,341.85,1709.25
6127,2471,26,2,182.69,365.38
6128,2471,58,2,20.84,41.68
6129,2471,83,4,238.96,955.84
6130,2472,6,2,142.79,285.58
6131,2472,93,2,341.85,683.7
6132,2473,96,2,305.97,611.94
6133,2473,34,3,134.4,403.2
6134,2473,94,2,241.54,483.08
6135,2474,10,4,316.11,1264.44
6136,2475,58,2,20.84,41.68
6137,2475,35,4,410.32,1641.28
6138,2475,66,5,379.64,1898.2
6139,2475,15,1,53.94,53.94
6140,2476,16,3,472.23,1416.69
6141,2476,69,2,57.06,114.12
6142,2476,32,2,108.18,216.36
6143,2476,32,3,108.18,324.54
6144,2477,74,3,400.73,1202.19
6145,2478,75,2,385.83,771.66
6146,2478,68,5,32.27,161.35
6147,2479,17,4,339.84,1359.36
6148,2479,55,1,329.8,329.8
6149,2480,81,3,35.95,107.85
6150,2480,75,1,385.83,385.83
6151,2480,5,4,79.43,317.72
6152,2480,87,3,90.21,270.63
6153,2481,12,5,70.96,354.8
6154,2481,8,1,301.86,301.86
6155,2481,90,4,214.08,856.32
6156,2482,78,2,270.01,540.02
6157,2483,73,4,387.14,1548.56
6158,2484,27,2,38.1,76.2
6159,2485,28,3,242.71,728.13
6160,2486,47,3,45.16,135.48
6161,2486,15,2,53.94,107.88
6162,2487,75,2,385.83,771.66
6163,2487,8,4,301.86,1207.44
6164,2487,81,3,35.95,107.85
6165,2487,18,4,45.04,180.16
6166,2488,22,1,59.15,59.15
6167,2488,94,1,241.54,241.54
6168,2488,41,3,41.31,123.93
6169,2489,47,2,45.16,90.32
6170,2489,27,3,38.1,114.3
6171,2489,56,5,189.05,945.25
6172,2489,44,4,46.58,186.32
6173,2490,23,3,226.38,679.14
6174,2491,88,3,434.27,1302.81
6175,2492,91,2,261.31,522.62
6176,2492,66,3,379.64,1138.92
6177,2492,6,4,142.79,571.16
6178,2492,15,1,53.94,53.94
6179,2493,17,2,339.84,679.68
6180,2493,98,4,173.14,692.56
6181,2493,47,2,45.16,90.32
6182,2493,77,5,128.87,644.35
6183,2494,5,3,79.43,238.29
6184,2495,80,4,451.49,1805.96
6185,2495,28,1,242.71,242.71
6186,2495,93,3,341.85,1025.55
6187,2496,31,4,169.22,676.88
6188,2497,42,2,408.3,816.6
6189,2497,18,1,45.04,45.04
6190,2498,4,3,118.42,355.26
6191,2498,100,1,46.79,46.79
6192,2498,76,3,426.76,1280.28
6193,2498,69,1,57.06,57.06
6194,2499,47,4,45.16,180.64
6195,2499,3,4,372.18,1488.72
6196,2499,55,4,329.8,1319.2
6197,2499,15,4,53.94,215.76
6198,2500,19,2,180.91,361.82
6199,2500,8,1,301.86,301.86
6200,2500,89,1,27.6,27.6
6201,2500,35,1,410.32,410.32
6202,2501,13,1,30.46,30.46
6203,2502,60,3,158.81,476.43
6204,2502,65,2,127.37,254.74
6205,2502,40,2,390.15,780.3
6206,2502,76,3,426.76,1280.28
6207,2503,73,5,387.14,1935.7
6208,2503,95,2,221.84,443.68
6209,2503,51,3,185.34,556.02
6210,2504,5,2,79.43,158.86
6211,2504,50,4,497.89,1991.56
6212,2504,62,1,466.1,466.1
6213,2505,33,3,384.16,1152.48
6214,2505,73,4,387.14,1548.56
6215,2506,5,4,79.43,317.72
6216,2506,61,4,359.64,1438.56
6217,2506,20,3,86.94,260.82
6218,2507,98,5,173.14,865.7
6219,2507,88,4,434.27,1737.08
6220,2508,96,5,305.97,1529.85
6221,2509,7,4,205.07,820.28
6222,2510,22,1,59.15,59.15
6223,2510,53,3,493.72,1481.16
6224,2510,71,4,374.06,1496.24
6225,2511,46,5,306.21,1531.05
6226,2511,6,2,142.79,285.58
6227,2512,44,2,46.58,93.16
6228,2512,11,3,453.8,1361.4
6229,2513,76,5,426.76,2133.8
6230,2513,31,5,169.22,846.1
6231,2514,60,5,158.81,794.05
6232,2514,84,4,367.52,1470.08
6233,2514,68,4,32.27,129.08
6234,2515,70,1,159.99,159.99
6235,2515,36,1,50.25,50.25
6236,2516,91,3,261.31,783.93
6237,2516,15,1,53.94,53.94
6238,2516,68,2,32.27,64.54
6239,2517,92,2,332.79,665.58
6240,2518,7,4,205.07,820.28
6241,2518,38,2,317.16,634.32
6242,2518,57,2,225.85,451.7
6243,2518,30,1,357.25,357.25
6244,2519,39,3,284.11,852.33
6245,2519,18,2,45.04,90.08
6246,2519,52,2,111.57,223.14
6247,2519,6,1,142.79,142.79
6248,2520,98,2,173.14,346.28
6249,2520,89,2,27.6,55.2
6250,2521,34,3,134.4,403.2
6251,2521,53,4,493.72,1974.88
6252,2521,47,3,45.16,135.48
6253,2521,23,4,226.38,905.52
6254,2522,81,5,35.95,179.75
6255,2522,100,4,46.79,187.16
6256,2523,44,4,46.58,186.32
6257,2523,31,1,169.22,169.22
6258,2523,58,5,20.84,104.2
6259,2523,56,5,189.05,945.25
6260,2524,95,2,221.84,443.68
6261,2524,1,5,29.45,147.25
6262,2525,4,3,118.42,355.26
6263,2526,69,5,57.06,285.3
6264,2526,6,5,142.79,713.95
6265,2526,79,2,141.3,282.6
6266,2527,10,2,316.11,632.22
6267,2528,30,1,357.25,357.25
6268,2528,36,1,50.25,50.25
6269,2529,80,3,451.49,1354.47
6270,2529,23,5,226.38,1131.9
6271,2529,73,2,387.14,774.28
6272,2530,12,4,70.96,283.84
6273,2530,55,5,329.8,1649.0
6274,2531,86,3,397.74,1193.22
6275,2531,65,1,127.37,127.37
6276,2531,89,4,27.6,110.4
6277,2531,100,5,46.79,233.95
6278,2532,87,1,90.21,90.21
6279,2532,93,1,341.85,341.85
6280,2533,39,1,284.11,284.11
6281,2534,63,2,94.39,188.78
6282,2534,36,2,50.25,100.5
6283,2534,64,1,142.89,142.89
6284,2535,60,5,158.81,794.05
6285,2535,90,1,214.08,214.08
6286,2535,11,3,453.8,1361.4
6287,2535,52,4,111.57,446.28
6288,2536,5,2,79.43,158.86
6289,2536,33,4,384.16,1536.64
6290,2536,83,2,238.96,477.92
6291,2537,47,1,45.16,45.16
6292,2537,76,1,426.76,426.76
6293,2538,93,2,341.85,683.7
6294,2538,74,4,400.73,1602.92
6295,2539,60,2,158.81,317.62
6296,2540,41,3,41.31,123.93
6297,2540,30,4,357.25,1429.0
6298,2540,74,4,400.73,1602.92
6299,2540,12,1,70.96,70.96
6300,2541,41,2,41.31,82.62
6301,2541,54,3,118.02,354.06
6302,2542,73,1,387.14,387.14
6303,2542,83,2,238.96,477.92
6304,2543,46,5,306.21,1531.05
6305,2543,47,1,45.16,45.16
6306,2543,79,2,141.3,282.6
6307,2544,90,2,214.08,428.16
6308,2544,9,3,78.57,235.71
6309,2545,6,1,142.79,142.79
6310,2545,82,5,369.1,1845.5
6311,2545,17,5,339.84,1699.2
6312,2545,28,5,242.71,1213.55
6313,2546,34,2,134.4,268.8
6314,2546,81,1,35.95,35.95
6315,2546,37,3,354.37,1063.11
6316,2546,83,3,238.96,716.88
6317,2547,96,3,305.97,917.91
6318,2547,25,5,175.52,877.6
6319,2547,68,2,32.27,64.54
6320,2547,24,5,78.21,391.05
6321,2548,34,2,134.4,268.8
6322,2548,90,2,214.08,428.16
6323,2548,25,3,175.52,526.56
6324,2549,26,2,182.69,365.38
6325,2549,84,4,367.52,1470.08
6326,2549,81,4,35.95,143.8
6327,2550,4,5,118.42,592.1
6328,2550,38,5,317.16,1585.8
6329,2550,94,2,241.54,483.08
6330,2550,53,5,493.72,2468.6
6331,2551,99,4,494.94,1979.76
6332,2551,65,1,127.37,127.37
6333,2552,25,2,175.52,351.04
6334,2553,26,5,182.69,913.45
6335,2553,96,1,305.97,305.97
6336,2553,6,1,142.79,142.79
6337,2553,43,3,22.62,67.86
6338,2554,12,3,70.96,212.88
6339,2555,39,1,284.11,284.11
6340,2555,73,3,387.14,1161.42
6341,2555,38,4,317.16,1268.64
6342,2556,13,4,30.46,121.84
6343,2556,51,4,185.34,741.36
6344,2556,52,2,111.57,223.14
6345,2557,67,1,401.38,401.38
6346,2557,49,4,495.64,1982.56
6347,2558,22,1,59.15,59.15
6348,2558,19,4,180.91,723.64
6349,2559,63,3,94.39,283.17
6350,2559,34,5,134.4,672.0
6351,2560,20,5,86.94,434.7
6352,2560,78,2,270.01,540.02
6353,2560,12,5,70.96,354.8
6354,2561,10,2,316.11,632.22
6355,2561,37,4,354.37,1417.48
6356,2561,44,4,46.58,186.32
6357,2562,33,2,384.16,768.32
6358,2563,40,2,390.15,780.3
6359,2563,23,4,226.38,905.52
6360,2563,76,3,426.76,1280.28
6361,2563,71,5,374.06,1870.3
6362,2564,56,5,189.05,945.25
6363,2564,70,4,159.99,639.96
6364,2565,58,3,20.84,62.52
6365,2566,73,3,387.14,1161.42
6366,2567,56,5,189.05,945.25
6367,2567,21,4,397.21,1588.84
6368,2568,53,2,493.72,987.44
6369,2569,27,4,38.1,152.4
6370,2570,11,5,453.8,2269.0
6371,2570,9,3,78.57,235.71
6372,2570,30,2,357.25,714.5
6373,2570,53,2,493.72,987.44
6374,2571,78,3,270.01,810.03
6375,2571,2,3,152.12,456.36
6376,2572,61,3,359.64,1078.92
6377,2572,75,2,385.83,771.66
6378,2572,80,4,451.49,1805.96
6379,2573,74,5,400.73,2003.65
6380,2573,65,5,127.37,636.85
6381,2573,87,4,90.21,360.84
6382,2573,82,1,369.1,369.1
6383,2574,1,1,29.45,29.45
6384,2574,6,3,142.79,428.37
6385,2574,50,5,497.89,2489.45
6386,2575,91,3,261.31,783.93
6387,2575,94,5,241.54,1207.7
6388,2575,20,4,86.94,347.76
6389,2575,27,1,38.1,38.1
6390,2576,66,1,379.64,379.64
6391,2576,100,5,46.79,233.95
6392,2576,28,2,242.71,485.42
6393,2576,40,5,390.15,1950.75
6394,2577,20,2,86.94,173.88
6395,2577,71,4,374.06,1496.24
6396,2577,50,1,497.89,497.89
6397,2578,44,1,46.58,46.58
6398,2578,60,5,158.81,794.05
6399,2578,32,3,108.18,324.54
6400,2579,6,4,142.79,571.16
6401,2580,44,4,46.58,186.32
6402,2580,53,4,493.72,1974.88
6403,2580,82,1,369.1,369.1
6404,2581,30,1,357.25,357.25
6405,2581,96,2,305.97,611.94
6406,2581,88,4,434.27,1737.08
6407,2582,54,2,118.02,236.04
6408,2583,39,2,284.11,568.22
6409,2584,48,1,424.68,424.68
6410,2585,73,3,387.14,1161.42
6411,2585,75,2,385.83,771.66
6412,2585,19,1,180.91,180.91
6413,2586,77,2,128.87,257.74
6414,2587,69,3,57.06,171.18
6415,2587,42,3,408.3,1224.9
6416,2588,74,2,400.73,801.46
6417,2588,33,5,384.16,1920.8
6418,2589,65,1,127.37,127.37
6419,2589,51,2,185.34,370.68
6420,2590,98,2,173.14,346.28
6421,2590,14,5,355.43,1777.15
6422,2590,49,5,495.64,2478.2
6423,2590,30,5,357.25,1786.25
6424,2591,97,5,384.42,1922.1
6425,2591,60,4,158.81,635.24
6426,2591,31,3,169.22,507.66
6427,2591,55,5,329.8,1649.0
6428,2592,29,5,225.18,1125.9
6429,2593,93,4,341.85,1367.4
6430,2593,72,1,437.04,437.04
6431,2593,4,4,118.42,473.68
6432,2593,11,4,453.8,1815.2
6433,2594,19,3,180.91,542.73
6434,2594,5,5,79.43,397.15
6435,2594,77,2,128.87,257.74
6436,2594,95,3,221.84,665.52
6437,2595,74,3,400.73,1202.19
6438,2595,50,4,497.89,1991.56
6439,2595,3,5,372.18,1860.9
6440,2596,73,5,387.14,1935.7
6441,2597,76,5,426.76,2133.8
6442,2597,2,4,152.12,608.48
6443,2597,15,1,53.94,53.94
6444,2598,78,4,270.01,1080.04
6445,2599,32,2,108.18,216.36
6446,2599,34,4,134.4,537.6
6447,2599,98,5,173.14,865.7
6448,2600,43,5,22.62,113.1
6449,2600,46,5,306.21,1531.05
6450,2600,68,5,32.27,161.35
6451,2601,3,4,372.18,1488.72
6452,2602,97,5,384.42,1922.1
6453,2602,54,5,118.02,590.1
6454,2603,15,1,53.94,53.94
6455,2603,78,4,270.01,1080.04
6456,2604,55,4,329.8,1319.2
6457,2604,64,2,142.89,285.78
6458,2604,7,5,205.07,1025.35
6459,2604,87,2,90.21,180.42
6460,2605,18,5,45.04,225.2
6461,2605,87,2,90.21,180.42
6462,2606,6,2,142.79,285.58
6463,2606,26,4,182.69,730.76
6464,2606,68,4,32.27,129.08
6465,2606,59,3,355.95,1067.85
6466,2607,66,1,379.64,379.64
6467,2608,26,2,182.69,365.38
6468,2608,84,4,367.52,1470.08
6469,2608,86,1,397.74,397.74
6470,2608,88,1,434.27,434.27
6471,2609,58,3,20.84,62.52
6472,2609,6,4,142.79,571.16
6473,2610,10,2,316.11,632.22
6474,2610,23,1,226.38,226.38
6475,2610,18,3,45.04,135.12
6476,2610,49,1,495.64,495.64
6477,2611,69,5,57.06,285.3
6478,2611,67,4,401.38,1605.52
6479,2611,10,1,316.11,316.11
6480,2611,58,4,20.84,83.36
6481,2612,26,2,182.69,365.38
6482,2612,91,1,261.31,261.31
6483,2612,29,2,225.18,450.36
6484,2612,74,4,400.73,1602.92
6485,2613,66,1,379.64,379.64
6486,2613,38,5,317.16,1585.8
6487,2614,38,4,317.16,1268.64
6488,2615,75,4,385.83,1543.32
6489,2616,56,3,189.05,567.15
6490,2616,61,3,359.64,1078.92
6491,2617,35,3,410.32,1230.96
6492,2617,78,5,270.01,1350.05
6493,2617,98,3,173.14,519.42
6494,2617,46,4,306.21,1224.84
6495,2618,63,3,94.39,283.17
6496,2619,24,2,78.21,156.42
6497,2620,94,4,241.54,966.16
6498,2620,79,4,141.3,565.2
6499,2620,76,1,426.76,426.76
6500,2620,62,2,466.1,932.2
6501,2621,60,1,158.81,158.81
6502,2621,97,2,384.42,768.84
6503,2621,75,2,385.83,771.66
6504,2621,18,1,45.04,45.04
6505,2622,29,4,225.18,900.72
6506,2622,39,1,284.11,284.11
6507,2622,54,2,118.02,236.04
6508,2622,67,3,401.38,1204.14
6509,2623,16,4,472.23,1888.92
6510,2623,57,3,225.85,677.55
6511,2624,90,3,214.08,642.24
6512,2624,67,3,401.38,1204.14
6513,2624,96,3,305.97,917.91
6514,2625,39,2,284.11,568.22
6515,2626,23,5,226.38,1131.9
6516,2626,48,2,424.68,849.36
6517,2627,10,5,316.11,1580.55
6518,2627,17,1,339.84,339.84
6519,2627,56,3,189.05,567.15
6520,2627,76,1,426.76,426.76
6521,2628,94,1,241.54,241.54
6522,2628,63,3,94.39,283.17
6523,2628,36,4,50.25,201.0
6524,2629,49,3,495.64,1486.92
6525,2630,22,4,59.15,236.6
6526,2630,86,1,397.74,397.74
6527,2630,65,2,127.37,254.74
6528,2631,84,1,367.52,367.52
6529,2631,54,2,118.02,236.04
6530,2632,94,3,241.54,724.62
6531,2632,23,4,226.38,905.52
6532,2632,75,5,385.83,1929.15
6533,2633,55,5,329.8,1649.0
6534,2633,73,4,387.14,1548.56
6535,2633,81,5,35.95,179.75
6536,2633,84,5,367.52,1837.6
6537,2634,96,4,305.97,1223.88
6538,2635,58,5,20.84,104.2
6539,2635,15,2,53.94,107.88
6540,2635,11,4,453.8,1815.2
6541,2636,36,5,50.25,251.25
6542,2636,54,4,118.02,472.08
6543,2636,23,3,226.38,679.14
6544,2637,88,1,434.27,434.27
6545,2637,91,2,261.31,522.62
6546,2637,97,2,384.42,768.84
6547,2637,51,2,185.34,370.68
6548,2638,68,4,32.27,129.08
6549,2638,72,3,437.04,1311.12
6550,2638,46,1,306.21,306.21
6551,2638,51,2,185.34,370.68
6552,2639,91,1,261.31,261.31
6553,2639,57,5,225.85,1129.25
6554,2639,94,3,241.54,724.62
6555,2640,42,1,408.3,408.3
6556,2641,10,3,316.11,948.33
6557,2641,99,3,494.94,1484.82
6558,2641,88,1,434.27,434.27
6559,2642,81,2,35.95,71.9
6560,2643,33,3,384.16,1152.48
6561,2644,13,1,30.46,30.46
6562,2645,90,3,214.08,642.24
6563,2645,75,4,385.83,1543.32
6564,2646,5,4,79.43,317.72
6565,2646,99,2,494.94,989.88
6566,2647,38,1,317.16,317.16
6567,2647,28,3,242.71,728.13
6568,2648,56,3,189.05,567.15
6569,2648,70,2,159.99,319.98
6570,2648,90,5,214.08,1070.4
6571,2648,37,3,354.37,1063.11
6572,2649,3,4,372.18,1488.72
6573,2650,6,1,142.79,142.79
6574,2650,9,5,78.57,392.85
6575,2650,42,1,408.3,408.3
6576,2650,25,1,175.52,175.52
6577,2651,30,4,357.25,1429.0
6578,2652,8,4,301.86,1207.44
6579,2652,64,1,142.89,142.89
6580,2653,27,4,38.1,152.4
6581,2653,39,4,284.11,1136.44
6582,2654,14,1,355.43,355.43
6583,2654,86,4,397.74,1590.96
6584,2655,33,5,384.16,1920.8
6585,2655,32,5,108.18,540.9
6586,2655,87,3,90.21,270.63
6587,2656,39,1,284.11,284.11
6588,2656,71,2,374.06,748.12
6589,2656,52,2,111.57,223.14
6590,2657,34,1,134.4,134.4
6591,2657,47,5,45.16,225.8
6592,2657,5,2,79.43,158.86
6593,2657,3,3,372.18,1116.54
6594,2658,21,4,397.21,1588.84
6595,2659,7,4,205.07,820.28
6596,2659,1,1,29.45,29.45
6597,2659,88,5,434.27,2171.35
6598,2660,3,3,372.18,1116.54
6599,2661,99,5,494.94,2474.7
6600,2662,40,1,390.15,390.15
6601,2662,72,1,437.04,437.04
6602,2662,67,5,401.38,2006.9
6603,2663,75,2,385.83,771.66
6604,2663,68,4,32.27,129.08
6605,2663,15,1,53.94,53.94
6606,2663,90,5,214.08,1070.4
6607,2664,77,2,128.87,257.74
6608,2665,64,4,142.89,571.56
6609,2665,67,1,401.38,401.38
6610,2665,85,5,492.59,2462.95
6611,2666,55,3,329.8,989.4
6612,2666,89,3,27.6,82.8
6613,2667,56,3,189.05,567.15
6614,2668,64,1,142.89,142.89
6615,2668,7,1,205.07,205.07
6616,2668,28,2,242.71,485.42
6617,2668,15,5,53.94,269.7
6618,2669,76,5,426.76,2133.8
6619,2669,22,4,59.15,236.6
6620,2669,67,5,401.38,2006.9
6621,2669,94,3,241.54,724.62
6622,2670,63,1,94.39,94.39
6623,2671,65,3,127.37,382.11
6624,2672,29,1,225.18,225.18
6625,2672,95,4,221.84,887.36
6626,2672,5,2,79.43,158.86
6627,2673,50,5,497.89,2489.45
6628,2673,37,1,354.37,354.37
6629,2673,86,4,397.74,1590.96
6630,2674,53,3,493.72,1481.16
6631,2674,82,1,369.1,369.1
6632,2675,46,4,306.21,1224.84
6633,2676,72,3,437.04,1311.12
6634,2676,70,3,159.99,479.97
6635,2676,45,5,234.82,1174.1
6636,2677,56,4,189.05,756.2
6637,2677,10,2,316.11,632.22
6638,2677,65,2,127.37,254.74
6639,2678,44,4,46.58,186.32
6640,2678,2,2,152.12,304.24
6641,2679,24,3,78.21,234.63
6642,2679,32,4,108.18,432.72
6643,2679,42,3,408.3,1224.9
6644,2680,26,4,182.69,730.76
6645,2680,16,3,472.23,1416.69
6646,2681,69,1,57.06,57.06
6647,2681,34,5,134.4,672.0
6648,2681,83,2,238.96,477.92
6649,2681,24,1,78.21,78.21
6650,2682,32,2,108.18,216.36
6651,2682,39,2,284.11,568.22
6652,2682,22,5,59.15,295.75
6653,2683,20,5,86.94,434.7
6654,2683,9,2,78.57,157.14
6655,2684,92,1,332.79,332.79
6656,2684,79,3,141.3,423.9
6657,2685,61,3,359.64,1078.92
6658,2685,5,5,79.43,397.15
6659,2685,87,5,90.21,451.05
6660,2685,34,4,134.4,537.6
6661,2686,69,5,57.06,285.3
6662,2686,86,2,397.74,795.48
6663,2687,74,3,400.73,1202.19
6664,2687,2,5,152.12,760.6
6665,2687,53,1,493.72,493.72
6666,2688,5,5,79.43,397.15
6667,2688,92,4,332.79,1331.16
6668,2688,90,4,214.08,856.32
6669,2688,55,5,329.8,1649.0
6670,2689,61,4,359.64,1438.56
6671,2689,44,3,46.58,139.74
6672,2689,65,2,127.37,254.74
6673,2690,30,3,357.25,1071.75
6674,2690,36,4,50.25,201.0
6675,2690,69,5,57.06,285.3
6676,2690,96,5,305.97,1529.85
6677,2691,54,3,118.02,354.06
6678,2691,82,4,369.1,1476.4
6679,2692,9,2,78.57,157.14
6680,2692,56,3,189.05,567.15
6681,2692,86,3,397.74,1193.22
6682,2693,27,4,38.1,152.4
6683,2693,65,4,127.37,509.48
6684,2694,19,3,180.91,542.73
6685,2694,54,1,118.02,118.02
6686,2694,75,2,385.83,771.66
6687,2694,84,3,367.52,1102.56
6688,2695,52,4,111.57,446.28
6689,2695,99,4,494.94,1979.76
6690,2696,50,3,497.89,1493.67
6691,2697,26,2,182.69,365.38
6692,2697,58,2,20.84,41.68
6693,2698,59,1,355.95,355.95
6694,2698,17,2,339.84,679.68
6695,2698,52,1,111.57,111.57
6696,2699,9,5,78.57,392.85
6697,2699,3,3,372.18,1116.54
6698,2699,94,3,241.54,724.62
6699,2700,62,1,466.1,466.1
6700,2700,58,5,20.84,104.2
6701,2701,60,3,158.81,476.43
6702,2701,75,4,385.83,1543.32
6703,2701,3,1,372.18,372.18
6704,2702,97,3,384.42,1153.26
6705,2702,95,5,221.84,1109.2
6706,2702,31,3,169.22,507.66
6707,2702,10,2,316.11,632.22
6708,2703,75,5,385.83,1929.15
6709,2704,17,1,339.84,339.84
6710,2704,52,4,111.57,446.28
6711,2704,82,2,369.1,738.2
6712,2704,96,2,305.97,611.94
6713,2705,48,4,424.68,1698.72
6714,2706,10,2,316.11,632.22
6715,2707,20,3,86.94,260.82
6716,2708,23,2,226.38,452.76
6717,2708,30,2,357.25,714.5
6718,2709,52,1,111.57,111.57
6719,2709,17,3,339.84,1019.52
6720,2709,87,2,90.21,180.42
6721,2709,89,3,27.6,82.8
6722,2710,17,5,339.84,1699.2
6723,2710,30,3,357.25,1071.75
6724,2710,58,3,20.84,62.52
6725,2710,48,2,424.68,849.36
6726,2711,89,3,27.6,82.8
6727,2712,9,1,78.57,78.57
6728,2712,35,4,410.32,1641.28
6729,2712,33,3,384.16,1152.48
