order_id,customer_id,order_date,status,total_amount
2361,46,2024-11-11 13:01:35,Cancelled,559.62
2362,158,2025-03-21 03:05:46,Pending,1910.95
2363,739,2025-08-28 06:27:33,Completed,1782.25
2364,880,2024-03-20 00:55:16,Pending,3279.51
2365,240,2024-07-05 23:05:37,Pending,4529.69
2366,973,2025-08-19 09:59:19,Cancelled,1048.18
2367,153,2025-03-22 12:23:33,Pending,2647.68
2368,993,2024-02-24 12:05:52,Completed,2227.9
2369,164,2025-07-13 13:23:26,Completed,855.56
2370,295,2025-08-27 18:07:06,Pending,2119.9300000000003
2371,645,2024-03-25 06:02:13,Pending,5657.76
2372,678,2024-12-29 18:52:46,Cancelled,2000.3999999999999
2373,97,2025-05-12 19:57:34,Completed,3308.69
2374,376,2025-03-17 22:57:01,Completed,1204.14
2375,740,2023-12-18 19:39:05,Pending,215.76
2376,770,2024-08-09 10:16:09,Pending,2056.06
2377,530,2024-09-06 07:37:00,Cancelled,183.64
2378,542,2024-03-03 10:21:19,Completed,1883.98
2379,254,2025-02-19 04:03:32,Cancelled,4073.42
2380,797,2024-09-04 21:03:25,Completed,5524.78
2381,45,2023-10-26 12:06:45,Cancelled,2716.2400000000002
2382,448,2024-12-05 15:26:19,Cancelled,2420.66
2383,538,2025-04-12 02:45:14,Pending,82.62
2384,447,2025-01-23 02:23:33,Completed,2087.98
2385,366,2024-12-23 20:00:01,Pending,3267.79
2386,146,2025-09-05 19:17:32,Pending,2713.48
2387,763,2024-11-30 05:40:41,Cancelled,1483.99
2388,515,2025-01-31 09:09:04,Completed,1777.15
2389,550,2024-01-29 16:24:52,Completed,1583.0900000000001
2390,558,2024-04-23 12:10:03,Pending,1041.05
2391,973,2025-03-06 05:37:42,Completed,2778.75
2392,14,2024-09-05 21:19:48,Cancelled,1924.29
2393,188,2024-06-03 13:22:33,Cancelled,951.46
2394,206,2024-04-10 09:54:21,Pending,1889.8400000000001
2395,709,2024-03-04 06:11:48,Pending,3108.8199999999997
2396,267,2023-12-28 18:53:32,Cancelled,2944.04
2397,808,2024-07-10 23:07:11,Pending,797.26
2398,776,2024-01-18 20:04:45,Pending,2611.2200000000003
2399,86,2025-01-30 12:40:03,Pending,2468.6
2400,83,2023-12-23 12:11:20,Pending,1416.35
2401,229,2023-12-30 09:06:40,Pending,3334.23
2402,241,2025-04-24 07:48:57,Cancelled,234.82
2403,556,2024-07-23 05:24:41,Cancelled,476.43
2404,990,2025-05-06 07:06:35,Completed,976.52
2405,430,2025-04-02 09:00:04,Cancelled,1445.85
2406,572,2024-06-07 22:12:05,Completed,2542.3199999999997
2407,746,2025-10-09 22:16:09,Cancelled,32.27
2408,734,2025-06-09 22:27:49,Completed,1870.8500000000001
2409,475,2024-02-24 03:10:46,Completed,451.49
2410,462,2025-04-27 04:42:07,Pending,1057.45
2411,62,2024-08-19 06:22:43,Completed,175.52
2412,856,2024-12-19 19:30:21,Cancelled,2208.43
2413,820,2025-10-18 21:25:42,Completed,2396.68
2414,958,2025-04-23 09:55:44,Pending,1251.29
2415,275,2025-01-15 14:43:38,Pending,4529.66
2416,941,2025-03-22 07:52:53,Completed,522.62
2417,580,2024-10-22 23:40:50,Completed,1645.8000000000002
2418,358,2024-10-26 02:18:28,Completed,107.85
2419,323,2025-07-10 15:21:51,Cancelled,3165.25
2420,293,2024-03-26 01:19:09,Completed,2233.1
2421,183,2025-09-21 02:13:33,Cancelled,4252.61
2422,451,2025-07-29 14:24:23,Cancelled,794.05
2423,469,2024-01-25 13:11:28,Pending,3992.79
2424,204,2024-04-29 06:14:38,Cancelled,3197.58
2425,61,2023-12-11 09:56:49,Pending,565.2
2426,197,2025-07-25 10:34:19,Completed,1469.64
2427,315,2025-01-11 16:58:38,Pending,2652.8599999999997
2428,402,2024-05-05 17:09:38,Pending,153.42000000000002
2429,219,2025-08-28 15:52:19,Pending,3018.33
2430,705,2025-03-11 19:28:42,Completed,608.9200000000001
2431,611,2025-10-12 12:45:09,Cancelled,2003.65
2432,692,2025-04-18 18:39:27,Completed,2274.48
2433,101,2024-08-19 20:01:32,Pending,4467.83
2434,609,2024-08-12 08:13:42,Cancelled,90.08
2435,94,2024-03-03 08:26:01,Pending,1102.54
2436,890,2024-07-18 04:24:03,Pending,1029.14
2437,137,2024-05-08 06:28:52,Completed,1012.4200000000001
2438,608,2024-11-17 17:08:24,Pending,107.88
2439,188,2024-02-10 16:30:55,Pending,45.24
2440,568,2024-03-21 22:26:11,Completed,3931.82
2441,785,2024-01-27 10:48:02,Pending,522.62
2442,813,2024-01-27 10:29:08,Cancelled,1222.5
2443,652,2025-07-10 09:42:28,Completed,2072.29
2444,626,2025-04-23 02:24:46,Cancelled,2326.48
2445,325,2024-07-03 22:04:59,Pending,2539.48
2446,232,2025-01-09 02:56:46,Completed,659.6
2447,859,2023-10-24 15:56:14,Pending,816.25
2448,634,2025-01-30 18:09:32,Pending,2657.25
2449,541,2025-08-30 09:47:06,Cancelled,679.14
2450,215,2024-05-25 17:14:04,Cancelled,1871.85
2451,823,2025-09-10 16:16:04,Pending,2003.65
2452,131,2025-10-07 02:30:22,Completed,1647.57
2453,227,2024-12-11 15:24:39,Cancelled,390.15
2454,34,2024-10-09 07:32:21,Completed,1922.54
2455,503,2024-01-31 10:43:47,Pending,2604.44
2456,991,2024-01-25 23:38:00,Completed,1888.92
2457,803,2025-03-31 20:46:49,Cancelled,1470.08
2458,17,2024-11-01 04:58:42,Pending,735.33
2459,144,2025-10-21 13:07:26,Completed,2766.5699999999997
2460,770,2024-01-06 17:45:31,Cancelled,1301.41
2461,703,2023-10-25 02:41:50,Cancelled,2432.09
2462,919,2024-05-18 07:17:02,Pending,3331.6
2463,380,2024-12-04 22:28:19,Cancelled,2207.09
2464,742,2023-10-28 18:30:51,Pending,1468.86
2465,252,2025-07-17 02:54:47,Completed,2577.08
2466,633,2025-02-28 12:44:43,Completed,1753.3799999999999
2467,231,2024-10-20 05:52:00,Completed,2861.57
2468,629,2024-12-04 11:14:48,Completed,4018.4
2469,474,2024-04-08 19:48:06,Pending,4661.610000000001
2470,453,2024-10-26 19:56:05,Completed,1128.48
2471,956,2024-01-12 06:30:49,Completed,3072.15
2472,866,2024-03-01 21:04:25,Cancelled,969.28
2473,620,2024-04-02 14:50:50,Cancelled,1498.22
2474,479,2024-01-31 00:00:20,Completed,1264.44
2475,213,2024-04-11 05:43:45,Pending,3635.1
2476,477,2025-01-26 08:29:46,Cancelled,2071.71
2477,622,2023-12-05 07:00:52,Cancelled,1202.19
2478,468,2023-10-28 11:22:57,Pending,933.01
2479,905,2024-11-18 03:30:14,Pending,1689.1599999999999
2480,986,2025-10-03 10:54:29,Pending,1082.03
2481,101,2024-02-02 07:37:33,Cancelled,1512.98
2482,809,2024-07-09 07:57:52,Cancelled,540.02
2483,183,2025-02-27 22:54:22,Cancelled,1548.56
2484,726,2024-11-03 11:03:04,Pending,76.2
2485,930,2025-06-03 09:40:29,Cancelled,728.13
2486,616,2025-06-28 22:33:36,Completed,243.35999999999999
2487,760,2024-06-07 10:29:15,Completed,2267.1099999999997
2488,825,2025-06-24 04:57:47,Pending,424.62
2489,713,2025-01-30 10:33:00,Completed,1336.19
2490,57,2025-05-08 02:42:09,Pending,679.14
2491,520,2024-01-02 05:20:41,Pending,1302.81
2492,222,2024-04-06 07:17:59,Completed,2286.64
2493,576,2024-05-11 21:34:35,Pending,2106.91
2494,980,2024-10-12 16:58:21,Pending,238.29
2495,914,2024-05-26 21:41:06,Completed,3074.2200000000003
2496,653,2024-03-04 11:53:45,Completed,676.88
2497,396,2025-01-31 10:45:42,Pending,861.64
2498,173,2024-11-25 06:52:43,Completed,1739.3899999999999
2499,205,2025-02-20 13:32:11,Completed,3204.3199999999997
2500,715,2025-03-30 15:37:54,Completed,1101.6
2501,131,2025-03-30 22:21:54,Pending,30.46
2502,581,2025-02-24 07:36:16,Cancelled,2791.75
2503,832,2024-09-19 04:03:24,Completed,2935.4
2504,302,2023-12-05 20:06:45,Cancelled,2616.52
2505,615,2024-07-24 23:34:34,Cancelled,2701.04
2506,612,2025-06-12 05:30:44,Completed,2017.1
2507,418,2025-07-30 20:02:57,Completed,2602.7799999999997
2508,537,2025-05-20 09:43:43,Pending,1529.85
2509,901,2025-02-22 11:37:46,Pending,820.28
2510,364,2024-06-02 05:49:11,Completed,3036.55
2511,610,2024-12-27 22:37:19,Pending,1816.6299999999999
2512,111,2024-10-04 23:24:33,Completed,1454.5600000000002
2513,613,2024-02-03 23:05:09,Completed,2979.9
2514,997,2024-06-15 14:28:13,Cancelled,2393.21
2515,376,2023-12-18 23:22:39,Pending,210.24
2516,323,2023-11-27 06:45:38,Cancelled,902.41
2517,241,2025-05-12 14:57:24,Pending,665.58
2518,605,2024-12-24 12:37:33,Cancelled,2263.55
2519,127,2025-05-31 22:38:18,Completed,1308.34
2520,83,2025-06-02 06:06:55,Cancelled,401.47999999999996
2521,874,2025-02-11 12:18:45,Pending,3419.08
2522,279,2023-11-20 15:09:34,Pending,366.90999999999997
2523,609,2025-01-02 20:09:54,Pending,1404.99
2524,301,2025-10-08 09:41:16,Pending,590.9300000000001
2525,898,2024-08-21 23:52:35,Pending,355.26
2526,605,2024-11-19 04:56:01,Completed,1281.85
2527,299,2024-01-17 17:34:07,Completed,632.22
2528,726,2024-07-05 14:04:34,Cancelled,407.5
2529,379,2023-12-10 15:18:03,Pending,3260.65
2530,197,2024-04-23 13:43:31,Completed,1932.84
2531,979,2024-10-17 00:42:11,Cancelled,1664.94
2532,278,2024-12-24 18:50:03,Pending,432.06
2533,649,2024-08-07 07:57:38,Cancelled,284.11
2534,739,2025-05-31 22:47:25,Completed,432.16999999999996
2535,430,2024-12-15 17:35:19,Cancelled,2815.8100000000004
2536,861,2024-12-27 10:55:34,Completed,2173.42
2537,701,2025-07-28 18:55:03,Completed,471.91999999999996
2538,345,2024-08-03 19:08:46,Pending,2286.62
2539,979,2023-12-30 13:14:57,Pending,317.62
2540,42,2025-05-25 18:03:46,Pending,3226.81
2541,833,2024-02-09 22:42:13,Pending,436.68
2542,575,2025-06-11 10:23:59,Completed,865.06
2543,87,2024-05-23 01:31:39,Pending,1858.81
2544,611,2025-03-12 04:12:24,Cancelled,663.87
2545,112,2023-11-06 05:35:21,Completed,4901.04
2546,118,2024-05-03 04:47:21,Cancelled,2084.74
2547,506,2025-03-29 01:02:46,Pending,2251.1
2548,926,2025-07-14 18:53:46,Completed,1223.52
2549,645,2025-04-09 17:56:14,Completed,1979.26
2550,186,2024-12-10 18:00:20,Completed,5129.58
2551,695,2024-07-27 11:01:01,Cancelled,2107.13
2552,364,2024-06-21 06:27:57,Cancelled,351.04
2553,298,2024-02-10 06:57:56,Completed,1430.0700000000002
2554,5,2025-05-08 13:36:32,Completed,212.88
2555,301,2024-11-25 17:33:21,Completed,2714.17
2556,842,2024-10-01 15:04:46,Cancelled,1086.3400000000001
2557,528,2024-10-10 14:56:27,Cancelled,2383.94
2558,819,2024-11-15 09:20:30,Completed,782.79
2559,148,2024-02-11 03:13:25,Pending,955.1700000000001
2560,316,2025-07-23 05:27:45,Completed,1329.52
2561,973,2025-02-26 11:28:41,Completed,2236.02
2562,58,2025-05-06 07:32:41,Cancelled,768.32
2563,100,2023-12-28 22:15:52,Completed,4836.4
2564,815,2024-05-15 01:06:41,Completed,1585.21
2565,552,2025-10-05 16:43:39,Completed,62.52
2566,202,2024-08-10 18:10:08,Completed,1161.42
2567,190,2024-05-10 15:34:51,Cancelled,2534.09
2568,881,2024-12-13 02:08:04,Pending,987.44
2569,598,2025-03-16 18:38:32,Pending,152.4
2570,608,2025-03-13 21:35:00,Cancelled,4206.65
2571,954,2025-06-02 19:04:37,Completed,1266.3899999999999
2572,228,2025-01-05 09:15:52,Pending,3656.54
2573,627,2024-01-04 23:13:02,Pending,3370.44
2574,797,2024-01-26 17:19:02,Completed,2947.27
2575,116,2024-07-09 05:58:25,Pending,2377.49
2576,154,2023-11-06 05:25:41,Completed,3049.76
2577,729,2023-12-23 03:34:21,Cancelled,2168.01
2578,542,2024-03-17 08:55:37,Pending,1165.17
2579,991,2025-06-22 18:37:20,Pending,571.16
2580,848,2025-02-03 21:48:26,Pending,2530.3
2581,422,2025-03-03 17:08:51,Pending,2706.27
2582,510,2024-04-07 13:55:48,Completed,236.04
2583,727,2025-08-01 02:46:21,Completed,568.22
2584,474,2024-03-31 08:38:20,Cancelled,424.68
2585,537,2025-03-24 10:24:36,Cancelled,2113.9900000000002
2586,154,2024-10-14 10:42:26,Pending,257.74
2587,390,2024-09-16 21:56:03,Pending,1396.0800000000002
2588,870,2024-04-17 10:25:31,Pending,2722.26
2589,113,2024-10-28 22:37:42,Pending,498.05
2590,191,2025-01-18 20:47:40,Completed,6387.88
2591,893,2024-06-10 11:38:45,Pending,4714.0
2592,730,2025-07-20 00:41:23,Cancelled,1125.9
2593,622,2024-02-14 15:12:39,Completed,4093.32
2594,621,2025-01-21 01:48:28,Completed,1863.1399999999999
2595,953,2025-03-09 08:03:47,Completed,5054.65
2596,474,2025-03-06 01:47:51,Pending,1935.7
2597,184,2024-03-31 22:29:58,Cancelled,2796.2200000000003
2598,885,2024-08-19 06:42:11,Cancelled,1080.04
2599,337,2025-05-27 17:51:16,Cancelled,1619.66
2600,476,2025-08-26 16:21:14,Completed,1805.4999999999998
2601,827,2024-05-11 14:55:48,Pending,1488.72
2602,375,2025-07-11 03:58:38,Completed,2512.2
2603,622,2024-05-17 14:44:47,Pending,1133.98
2604,609,2025-10-13 20:49:24,Cancelled,2810.75
2605,19,2025-07-16 01:20:47,Pending,405.62
2606,827,2024-11-25 00:26:17,Completed,2213.2699999999995
2607,852,2024-12-18 06:23:10,Completed,379.64
2608,698,2025-09-28 10:02:30,Completed,2667.4700000000003
2609,912,2025-07-23 14:23:27,Pending,633.68
2610,40,2025-03-28 09:27:52,Cancelled,1489.3600000000001
2611,142,2024-01-13 16:54:18,Cancelled,2290.29
2612,640,2025-03-19 10:49:37,Pending,2679.9700000000003
2613,571,2024-10-14 23:17:15,Cancelled,1965.44
2614,34,2025-08-13 22:36:09,Pending,1268.64
2615,802,2024-03-27 14:17:43,Pending,1543.32
2616,383,2023-11-27 23:48:49,Cancelled,1646.0700000000002
2617,374,2024-02-20 06:59:38,Cancelled,4325.27
2618,786,2023-11-17 18:55:45,Pending,283.17
2619,658,2025-02-15 19:39:03,Completed,156.42
2620,762,2025-09-16 03:20:12,Completed,2890.32
2621,761,2024-01-31 02:54:48,Completed,1744.35
2622,771,2025-04-25 15:56:13,Completed,2625.01
2623,786,2024-09-11 22:52:29,Cancelled,2566.4700000000003
2624,56,2024-06-16 23:00:28,Completed,2764.29
2625,920,2024-05-17 02:10:44,Pending,568.22
2626,815,2023-11-15 14:18:47,Cancelled,1981.2600000000002
2627,394,2025-02-14 14:21:19,Cancelled,2914.3
2628,112,2025-05-22 02:24:29,Pending,725.71
2629,165,2023-12-09 15:36:43,Completed,1486.92
2630,513,2024-01-21 07:16:24,Completed,889.08
2631,233,2024-05-19 19:10:23,Completed,603.56
2632,690,2024-02-13 02:48:03,Pending,3559.29
2633,306,2025-01-13 02:51:02,Cancelled,5214.91
2634,520,2024-12-12 10:12:31,Pending,1223.88
2635,467,2024-01-27 00:32:12,Pending,2027.28
2636,226,2024-02-23 14:19:55,Pending,1402.47
2637,217,2024-03-28 08:17:31,Completed,2096.41
2638,855,2024-06-06 00:45:01,Completed,2117.0899999999997
2639,322,2024-10-04 08:07:01,Cancelled,2115.18
2640,75,2025-07-12 10:15:13,Completed,408.3
2641,373,2025-08-02 23:40:41,Pending,2867.42
2642,962,2023-11-16 01:23:03,Completed,71.9
2643,147,2024-12-02 11:29:11,Cancelled,1152.48
2644,635,2025-08-12 02:13:10,Completed,30.46
2645,523,2025-01-19 03:35:02,Completed,2185.56
2646,589,2025-04-04 03:12:03,Pending,1307.6
2647,729,2025-07-14 19:16:35,Pending,1045.29
2648,319,2025-06-10 21:19:52,Completed,3020.6400000000003
2649,81,2024-10-13 15:23:39,Completed,1488.72
2650,741,2024-04-29 22:13:31,Cancelled,1119.46
2651,694,2024-12-01 01:57:39,Pending,1429.0
2652,619,2024-03-28 10:35:43,Pending,1350.33
2653,192,2025-01-09 14:34:09,Completed,1288.8400000000001
2654,509,2024-07-21 02:35:26,Completed,1946.39
2655,458,2025-01-15 02:11:01,Pending,2732.33
2656,441,2025-04-03 06:14:45,Completed,1255.37
2657,9,2024-09-04 18:26:25,Completed,1635.6
2658,427,2024-05-02 05:46:13,Cancelled,1588.84
2659,3,2024-05-18 19:47:09,Pending,3021.08
2660,346,2024-03-24 07:22:36,Pending,1116.54
2661,658,2024-11-27 14:47:26,Completed,2474.7
2662,86,2025-06-13 21:34:48,Pending,2834.09
2663,425,2024-01-04 07:08:42,Cancelled,2025.08
2664,458,2025-07-21 06:01:14,Cancelled,257.74
2665,516,2024-12-05 09:48:12,Pending,3435.89
2666,297,2024-11-13 19:39:30,Completed,1072.2
2667,391,2025-07-10 01:02:54,Completed,567.15
2668,431,2024-02-17 23:12:10,Pending,1103.08
2669,968,2024-04-27 09:45:07,Completed,5101.92
2670,836,2024-08-02 21:05:51,Completed,94.39
2671,3,2025-09-06 18:22:20,Completed,382.11
2672,197,2023-12-25 16:03:32,Pending,1271.4
2673,485,2024-03-13 20:04:31,Cancelled,4434.78
2674,210,2025-08-14 22:48:01,Cancelled,1850.2600000000002
2675,329,2023-11-12 15:07:15,Completed,1224.84
2676,739,2024-06-29 11:45:05,Pending,2965.1899999999996
2677,336,2024-05-24 11:49:52,Completed,1643.16
2678,319,2024-07-30 18:04:11,Cancelled,490.56
2679,443,2025-08-27 12:29:05,Cancelled,1892.25
2680,927,2024-07-01 08:06:39,Pending,2147.45
2681,274,2024-12-14 01:03:36,Completed,1285.19
2682,60,2024-03-29 02:52:51,Cancelled,1080.33
2683,291,2025-07-18 06:38:00,Pending,591.8399999999999
2684,875,2023-12-10 23:02:17,Completed,756.69
2685,390,2025-07-04 07:34:15,Pending,2464.7200000000003
2686,464,2025-01-27 23:50:52,Pending,1080.78
2687,180,2024-10-19 20:29:31,Cancelled,2456.51
2688,729,2024-01-28 06:08:23,Completed,4233.63
2689,566,2024-09-01 01:59:16,Cancelled,1833.04
2690,120,2025-01-07 11:31:07,Completed,3087.8999999999996
2691,463,2024-10-28 15:16:22,Cancelled,1830.46
2692,887,2024-08-23 06:47:53,Pending,1917.51
2693,884,2024-06-19 17:32:28,Completed,661.88
2694,85,2025-08-11 21:40:19,Completed,2534.97
2695,886,2024-12-29 12:52:11,Completed,2426.04
2696,144,2025-01-29 22:51:33,Pending,1493.67
2697,944,2024-04-16 03:56:44,Pending,407.06
2698,131,2024-10-24 15:14:22,Cancelled,1147.2
2699,657,2024-12-01 23:40:32,Cancelled,2234.0099999999998
2700,155,2025-09-18 04:33:28,Cancelled,570.3000000000001
2701,685,2025-09-23 15:10:11,Completed,2391.93
2702,275,2025-03-03 13:59:13,Completed,3402.34
2703,853,2024-03-13 17:00:46,Cancelled,1929.15
2704,375,2025-02-17 14:37:17,Pending,2136.26
2705,247,2025-01-26 22:11:48,Cancelled,1698.72
2706,990,2025-09-11 05:52:32,Completed,632.22
2707,59,2025-07-20 00:49:05,Completed,260.82
2708,67,2023-11-17 11:53:00,Cancelled,1167.26
2709,47,2025-07-22 09:15:19,Pending,1394.31
2710,574,2024-04-27 11:47:06,Pending,3682.83
2711,897,2025-06-29 07:44:45,Pending,82.8
2712,679,2024-05-27 13:44:01,Cancelled,2872.33
2713,38,2025-03-05 10:24:21,Pending,810.04
2714,490,2023-11-04 02:23:34,Completed,2299.6800000000003
2715,261,2025-04-11 19:27:00,Pending,2171.35
2716,647,2024-01-09 11:24:28,Completed,737.89
2717,9,2025-04-19 04:13:47,Pending,4248.17
2718,873,2024-08-04 06:38:27,Completed,2697.4700000000003
2719,853,2024-11-29 16:49:23,Pending,2591.52
2720,888,2025-04-06 01:28:34,Cancelled,381.0
2721,951,2023-12-16 19:45:38,Cancelled,3711.89
2722,124,2023-12-13 12:00:01,Pending,1157.44
2723,24,2025-09-27 06:32:51,Pending,2972.76
2724,139,2024-09-08 16:18:35,Pending,2672.52
2725,351,2024-10-16 15:03:02,Completed,1567.02
2726,67,2025-06-06 22:36:31,Pending,1217.3400000000001
2727,347,2024-07-25 21:24:16,Pending,90.32
2728,662,2024-09-02 01:27:24,Pending,1840.15
2729,777,2024-07-10 08:45:48,Pending,892.8
2730,46,2025-08-20 08:06:37,Completed,1950.75
2731,850,2024-04-03 00:43:18,Completed,2978.89
2732,11,2025-10-17 02:16:07,Cancelled,341.85
2733,526,2025-07-29 10:01:24,Cancelled,2739.56
2734,913,2025-09-24 11:30:52,Pending,2668.71
2735,770,2023-11-07 15:25:58,Cancelled,2582.02
2736,639,2024-06-24 16:42:14,Pending,2721.98
2737,622,2025-09-19 01:58:03,Pending,1373.8600000000001
2738,664,2025-03-10 15:45:41,Pending,6827.86
2739,991,2025-04-17 13:52:20,Pending,2562.44
2740,507,2024-04-15 21:15:36,Cancelled,3334.22
2741,827,2025-01-12 09:54:22,Completed,108.18
2742,556,2025-07-22 08:13:01,Pending,403.2
2743,589,2024-07-06 04:28:19,Pending,4498.780000000001
2744,644,2024-03-14 06:54:03,Pending,27.6
2745,415,2024-11-20 04:24:38,Cancelled,2827.12
2746,784,2024-06-07 00:38:08,Pending,1778.44
2747,602,2025-02-26 16:46:57,Cancelled,1620.48
2748,279,2024-05-29 18:23:13,Cancelled,3543.47
2749,676,2024-05-25 18:54:21,Completed,1649.64
2750,735,2025-05-22 20:01:08,Completed,2828.4900000000002
2751,204,2024-08-01 02:25:06,Pending,5192.110000000001
2752,624,2025-06-26 04:46:01,Completed,1815.7
2753,326,2024-03-09 20:43:41,Pending,2971.42
2754,57,2024-02-04 13:44:26,Pending,1454.68
2755,77,2025-05-18 03:15:51,Pending,1355.08
2756,308,2024-12-01 05:12:30,Cancelled,3809.71
2757,781,2025-06-05 06:59:41,Pending,141.92
2758,955,2024-02-06 12:24:39,Completed,2380.04
2759,646,2024-09-14 15:59:59,Cancelled,973.3299999999999
2760,577,2025-08-09 00:10:15,Cancelled,639.96
2761,960,2023-12-29 01:28:33,Cancelled,3796.6000000000004
2762,298,2025-07-11 19:43:17,Cancelled,537.6
2763,131,2024-04-17 05:20:16,Completed,2269.0
2764,410,2025-10-20 10:34:45,Completed,76.2
2765,489,2024-07-21 23:44:20,Cancelled,892.29
2766,747,2024-06-10 07:38:11,Pending,1835.46
2767,204,2024-12-21 17:22:05,Cancelled,261.31
2768,889,2025-05-13 19:50:19,Completed,3534.39
2769,462,2025-09-08 12:43:31,Completed,1493.27
2770,66,2024-09-01 09:44:40,Completed,875.36
2771,463,2024-05-07 10:39:24,Cancelled,887.36
2772,585,2025-10-01 08:11:46,Cancelled,29.45
2773,888,2025-07-03 02:55:52,Cancelled,2533.85
2774,525,2024-11-27 08:02:01,Cancelled,2111.86
2775,651,2024-11-01 15:41:50,Cancelled,1364.8600000000001
2776,289,2025-07-23 23:09:53,Pending,1986.42
2777,312,2024-12-02 22:27:44,Pending,1588.84
2778,552,2025-05-21 05:28:57,Completed,1227.0
2779,382,2025-04-04 21:34:42,Cancelled,1896.8600000000001
2780,893,2025-08-09 23:24:38,Pending,1129.25
2781,705,2024-05-26 19:30:45,Completed,719.28
2782,864,2025-01-27 19:35:02,Cancelled,3045.5
2783,818,2025-07-04 05:25:53,Pending,2005.1799999999998
2784,409,2025-07-18 10:34:08,Cancelled,884.71
2785,252,2025-04-05 09:28:57,Pending,2631.52
2786,241,2025-08-17 09:30:00,Pending,795.48
2787,84,2025-08-18 15:57:25,Cancelled,216.36
2788,836,2024-04-11 20:29:21,Completed,1481.8400000000001
2789,231,2025-05-13 01:52:07,Completed,2032.5700000000002
2790,97,2023-11-29 14:19:50,Completed,1931.3
2791,74,2025-02-12 13:02:11,Pending,1828.1299999999999
2792,16,2024-09-01 14:19:26,Completed,3515.3900000000003
2793,358,2024-07-26 20:14:41,Pending,2259.26
2794,860,2024-01-02 16:31:33,Cancelled,1945.27
2795,848,2023-12-01 14:50:35,Completed,1595.92
2796,612,2024-05-02 05:31:01,Cancelled,2433.61
2797,279,2024-08-14 16:10:05,Cancelled,316.11
2798,130,2024-04-09 06:51:21,Pending,3670.36
2799,201,2024-01-19 19:20:47,Cancelled,845.14
2800,100,2023-12-24 08:24:59,Cancelled,2866.62
2801,487,2025-06-03 05:15:24,Cancelled,771.66
2802,600,2025-09-25 04:22:03,Pending,2777.23
2803,820,2025-02-10 04:12:01,Pending,742.5899999999999
2804,13,2024-06-29 16:40:53,Pending,1417.48
2805,153,2025-08-04 13:08:52,Completed,1806.3700000000001
2806,725,2025-06-20 11:01:48,Pending,2543.74
2807,987,2024-09-28 18:11:47,Pending,4889.72
2808,874,2024-10-09 11:50:52,Cancelled,1579.05
2809,686,2024-06-10 22:26:44,Completed,141.92
2810,262,2024-08-22 03:52:26,Pending,3850.31
2811,482,2025-10-07 15:08:36,Completed,3619.49
2812,26,2023-11-30 07:00:24,Cancelled,4862.72
2813,828,2025-02-28 04:52:27,Completed,2477.08
2814,713,2025-04-23 02:13:38,Pending,283.84
2815,471,2024-02-14 04:36:09,Cancelled,3337.93
2816,703,2023-12-31 23:58:07,Cancelled,3230.36
2817,542,2025-04-16 00:51:02,Completed,1776.05
2818,312,2024-10-25 01:44:55,Cancelled,1218.04
2819,208,2023-12-09 15:35:25,Completed,2118.04
2820,983,2025-01-04 19:49:52,Pending,2307.04
2821,886,2025-03-31 05:45:56,Cancelled,4135.18
2822,637,2023-11-27 10:37:16,Pending,977.36
2823,525,2024-01-06 05:00:25,Cancelled,1567.39
2824,826,2023-12-23 23:35:17,Cancelled,538.77
2825,272,2025-09-29 20:01:23,Cancelled,2610.3500000000004
2826,479,2025-03-20 15:49:27,Pending,2446.46
2827,650,2024-07-06 07:10:59,Cancelled,1015.6
2828,284,2024-07-31 16:20:53,Completed,3190.41
2829,124,2024-03-19 18:34:39,Cancelled,2296.41
2830,656,2025-04-06 12:58:20,Completed,2217.59
2831,693,2024-08-30 14:57:02,Pending,1688.53
2832,745,2024-03-12 15:43:26,Cancelled,784.36
2833,520,2025-06-15 08:28:10,Pending,2448.64
2834,641,2024-09-07 03:42:09,Pending,2387.74
2835,888,2024-07-12 16:58:43,Cancelled,3184.69
2836,883,2024-10-21 05:00:22,Cancelled,3287.41
2837,226,2024-09-17 07:55:50,Pending,1024.1399999999999
2838,733,2023-11-12 16:06:14,Cancelled,1565.49
2839,3,2025-05-03 19:40:05,Cancelled,1602.92
2840,888,2025-08-20 06:24:29,Completed,1350.05
2841,629,2024-04-21 09:02:20,Pending,612.42
2842,404,2025-09-27 19:26:07,Cancelled,456.36
2843,439,2024-05-03 09:35:22,Cancelled,2047.2800000000002
2844,34,2024-04-21 14:05:02,Completed,738.57
2845,464,2024-12-05 17:08:15,Cancelled,828.73
2846,844,2025-06-29 02:42:34,Pending,930.13
2847,739,2025-08-06 23:21:02,Cancelled,1120.05
2848,968,2025-10-21 13:47:33,Pending,3573.21
2849,372,2025-04-26 08:55:43,Cancelled,1503.9
2850,40,2023-12-05 17:09:01,Pending,261.31
2851,462,2024-05-10 05:20:01,Completed,269.7
2852,967,2024-03-31 04:22:35,Cancelled,2330.2200000000003
2853,245,2025-05-25 21:50:22,Completed,1867.7400000000002
2854,82,2025-01-18 16:47:57,Pending,2887.87
2855,557,2023-12-31 22:34:28,Pending,1041.14
2856,354,2024-09-10 00:14:00,Cancelled,91.38
2857,399,2025-09-05 14:24:57,Cancelled,53.94
2858,943,2024-10-08 09:30:00,Pending,2268.75
2859,326,2025-03-29 19:50:34,Cancelled,35.95
